0	19.0
1	18.999596773453096
2	18.999193745279793
3	18.99879091535345
4	18.998388283547527
5	18.9979858497356
6	18.997583613791356
7	18.997181575588595
8	18.99677973503132
9	18.996378092001443
10	18.995976646373073
11	18.99557539802043
12	18.995174346817855
13	18.99477349263979
14	18.994372835384915
15	18.993972374946445
16	18.99357211119912
17	18.9931720440178
18	18.99277217327745
19	18.992372498853143
20	18.991973020632148
21	18.991573738515555
22	18.991174652378746
23	18.990775762097215
24	18.990377067546564
25	18.989978568602506
26	18.989580265143143
27	18.989182157084617
28	18.988784244302934
29	18.988386526674212
30	18.987989004074674
31	18.987591676380653
32	18.987194543468586
33	18.986797605244075
34	18.986400861592482
35	18.986004312390552
36	18.985607957515136
37	18.985211796843192
38	18.984815830251787
39	18.984420057637774
40	18.98402447890105
41	18.983629093918964
42	18.983233902568987
43	18.982838904728688
44	18.982444100275746
45	18.982049489093274
46	18.981655071091488
47	18.981260846148363
48	18.980866814141983
49	18.98047297495054
50	18.980079328452327
51	18.979685874525742
52	18.979292613082915
53	18.978899544010925
54	18.97850666718846
55	18.978113982494307
56	18.977721489807365
57	18.977329189006635
58	18.97693707998757
59	18.976545162650574
60	18.976153436874934
61	18.975761902540057
62	18.975370559525448
63	18.974979407710716
64	18.97458844697778
65	18.974197677246167
66	18.97380709839577
67	18.973416710306584
68	18.973026512858706
69	18.97263650593234
70	18.972246689407786
71	18.97185706318978
72	18.971467627171922
73	18.971078381234808
74	18.970689325259137
75	18.970300459125706
76	18.96991178271542
77	18.969523295918762
78	18.96913499864908
79	18.968746890787553
80	18.96835897221547
81	18.96797124281421
82	18.967583702465266
83	18.96719635105022
84	18.96680918848001
85	18.966422214644474
86	18.966035429425485
87	18.965648832705018
88	18.96526242436515
89	18.96487620428806
90	18.964490172369338
91	18.964104328519568
92	18.963718672621198
93	18.963333204556783
94	18.962947924208972
95	18.962562831460517
96	18.96217792619427
97	18.961793208324295
98	18.961408677739705
99	18.96102433432363
100	18.9606401779593
101	18.960256208530044
102	18.9598724259193
103	18.959488830024338
104	18.95910542075637
105	18.958722197999094
106	18.95833916163631
107	18.957956311551918
108	18.95757364762991
109	18.95719116975439
110	18.95680887783947
111	18.95642677177657
112	18.95604485145006
113	18.955663116744407
114	18.955281567544187
115	18.95490020373406
116	18.95451902520956
117	18.954138031885908
118	18.953757223648037
119	18.953376600380974
120	18.952996161969843
121	18.95261590829987
122	18.95223583925637
123	18.951855954750446
124	18.95147625467886
125	18.9510967389272
126	18.950717407381156
127	18.950338259926518
128	18.949959296449165
129	18.949580516839475
130	18.94920192102006
131	18.948823508877062
132	18.94844528029672
133	18.948067235165368
134	18.94768937336944
135	18.947311694795456
136	18.9469341993484
137	18.94655688693344
138	18.946179757437363
139	18.945802810747065
140	18.945426046749528
141	18.94504946533183
142	18.94467306638115
143	18.94429684982014
144	18.9439208155415
145	18.943544963432654
146	18.94316929338113
147	18.942793805274544
148	18.942418499000613
149	18.942043374455114
150	18.941668431554668
151	18.94129367018725
152	18.940919090240932
153	18.94054469160388
154	18.94017047416435
155	18.9397964378107
156	18.93942258245344
157	18.939048907999567
158	18.938675414337688
159	18.9383021013565
160	18.93792896894479
161	18.937556016991444
162	18.93718324538544
163	18.93681065404692
164	18.936438242870516
165	18.936066011745467
166	18.935693960561103
167	18.935322089206842
168	18.934950397572198
169	18.93457888555216
170	18.934207553071378
171	18.933836400019615
172	18.93346542628672
173	18.93309463176264
174	18.932724016337406
175	18.932353579901154
176	18.931983322358498
177	18.931613243621776
178	18.931243343581365
179	18.93087362212774
180	18.930504079151472
181	18.93013471454321
182	18.929765528193702
183	18.92939652001928
184	18.929027689925505
185	18.92865903780336
186	18.92829056354393
187	18.927922267038383
188	18.927554148177983
189	18.927186206854078
190	18.92681844298907
191	18.926450856479818
192	18.92608344721792
193	18.92571621509507
194	18.925349160003048
195	18.924982281833728
196	18.924615580480996
197	18.924249055874913
198	18.92388270790759
199	18.923516536471226
200	18.923150541458106
201	18.922784722760614
202	18.922419080271215
203	18.92205361389047
204	18.92168832353918
205	18.92132320911006
206	18.920958270495913
207	18.920593507589626
208	18.92022892028418
209	18.919864508472642
210	18.919500272062944
211	18.919136210973278
212	18.91877232509695
213	18.918408614327344
214	18.91804507855794
215	18.91768171768231
216	18.9173185315941
217	18.916955520205057
218	18.91659268342703
219	18.916230021153915
220	18.915867533279695
221	18.91550521969844
222	18.9151430803043
223	18.914781114991527
224	18.91441932367836
225	18.91405770627482
226	18.91369626267539
227	18.913334992774626
228	18.91297389646718
229	18.91261297364778
230	18.91225222421125
231	18.91189164807716
232	18.91153124515172
233	18.91117101533
234	18.910810958507142
235	18.910451074578372
236	18.91009136343901
237	18.909731824984462
238	18.909372459139547
239	18.909013265809815
240	18.908654244890894
241	18.908295396278497
242	18.907936719868424
243	18.907578215556562
244	18.90721988323888
245	18.90686172283939
246	18.906503734262024
247	18.906145917402984
248	18.90578827215856
249	18.905430798425126
250	18.90507349609914
251	18.90471636507714
252	18.90435940528683
253	18.90400261663295
254	18.90364599901227
255	18.903289552321635
256	18.90293327645798
257	18.90257717131832
258	18.90222123679976
259	18.90186547282739
260	18.90150987930618
261	18.90115445613346
262	18.90079920320665
263	18.900444120423245
264	18.900089207680825
265	18.899734464877056
266	18.899379891938825
267	18.899025488773724
268	18.898671255279638
